source_path,output_path,label,caption,sha256,width_original,height_original,selected,rejection_reason
data/processed/train/spotted/653.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/654.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/655.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/656.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/657.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/658.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/659.jpg,data/lora/train/images/spotted_00135.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",915f8f1faf7fb5fa7b5e690f5a68bf5b229bd00ccc7d85785eeee7154a8e8096,227,227,True,
data/processed/train/spotted/66.jpg,data/lora/train/images/spotted_00136.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",adba19417945617717b360d7bc1d5632eace15493dcf59677fbba8a26721f6ae,227,227,True,
data/processed/train/spotted/660.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/661.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/662.jpg,data/lora/train/images/spotted_00137.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",e82522a06366e71513c138aac6111ca37f7686bd9b54fbc66bf74540f8849c31,227,227,True,
data/processed/train/spotted/663.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/664.jpg,data/lora/train/images/spotted_00138.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",3288b4801ad8e40beaf6a1a4ee3c97882da0033479e09a6eeb227b6780864959,227,227,True,
data/processed/train/spotted/665.jpg,data/lora/train/images/spotted_00139.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",ed2144b06f2ea84ce3a315b654e6489ecc78de984e80758d9a8bc0fb9f6e6e50,227,227,True,
data/processed/train/spotted/667.jpg,data/lora/train/images/spotted_00140.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",8a8664699ec92776e217799e4a4988b04f84142ec722a92af95bc8dcc481157d,227,227,True,
data/processed/train/spotted/669.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/670.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/671.jpg,data/lora/train/images/spotted_00141.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",39b831caa72827d4bed083a3ee95106eb6e633394a7d0d7417d1afcf6c4661f5,227,227,True,
data/processed/train/spotted/673.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/674.jpg,data/lora/train/images/spotted_00142.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",4b23ed8caff2b5650879e14aaf42d542274793fa472c5ca38b1d9dda4f0bf7f0,227,227,True,
data/processed/train/spotted/676.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/677.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/678.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/68.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/680.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/681.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/683.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/684.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/685.jpg,data/lora/train/images/spotted_00143.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",34c3383467e0668adf234f4eaa2efb0be3f18175e89065aa42c0082bdb36832f,227,227,True,
data/processed/train/spotted/686.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/688.jpg,data/lora/train/images/spotted_00144.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",838da0b1e941004f0680c8127a4f7ba444264e8b33579a2b6ef3e8a616505559,227,227,True,
data/processed/train/spotted/689.jpg,data/lora/train/images/spotted_00145.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",3fa9e33a0a106e91341fb18ead9c8fab177ed3bd93d83c3a462ddf3e034e639c,227,227,True,
data/processed/train/spotted/69.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/691.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/692.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/693.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/694.jpg,data/lora/train/images/spotted_00146.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",a4c51c72d46b5de6b8f671fb748c548bf810f708ffa44d5f415e93d93aee5e89,227,227,True,
data/processed/train/spotted/695.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/696.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/697.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/70.jpg,data/lora/train/images/spotted_00147.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",9853d563f46a099fd7ee786bdb3478abfba25cf7a886367b1d5b15be8599d07c,227,227,True,
data/processed/train/spotted/700.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/702.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/703.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/704.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/705.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/706.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/708.jpg,data/lora/train/images/spotted_00148.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",e152dd325359028a2d9f77ac4e6c3a01ea4b7ebd6c19594dba0422e43d580339,227,227,True,
data/processed/train/spotted/709.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/71.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/710.jpg,data/lora/train/images/spotted_00149.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",2390f1e04538c3c149d3f9e73dc31c9a87636c47328c397fda94d50d38983c0a,227,227,True,
data/processed/train/spotted/711.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/712.jpg,data/lora/train/images/spotted_00150.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",37c7c4e2252332b15bb4f9dfb58b82ad30420276dbbac32b3c24af0c72124771,227,227,True,
data/processed/train/spotted/713.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/714.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/715.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/716.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/717.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/718.jpg,data/lora/train/images/spotted_00151.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",3fc0cfaa27a17b2f4d7f6222dbe635a4fd47b030f21be75512a5a2a652b1bc82,227,227,True,
data/processed/train/spotted/719.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/720.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/722.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/723.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/724.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/726.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/727.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/728.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/729.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/73.jpg,data/lora/train/images/spotted_00152.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",69798b839390439bce1e72437a391102087f014801852045dcb254ece3ec601b,227,227,True,
data/processed/train/spotted/730.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/731.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/732.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/733.jpg,data/lora/train/images/spotted_00153.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",c0a49246de2c0f3a39c1cd90dbc8c375de6172939af92e22417bf17a6d908027,227,227,True,
data/processed/train/spotted/734.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/735.jpg,data/lora/train/images/spotted_00154.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",75c1ed464e2c8e8f0d4960278a329a55bce65a0509ebc7c0cb0f33aade5dcb98,227,227,True,
data/processed/train/spotted/736.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/738.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/739.jpg,data/lora/train/images/spotted_00155.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",9d380b513edcb5bc11e67e12f40b73a54e38fbba4d2a99a6808493e06045d99d,227,227,True,
data/processed/train/spotted/74.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/740.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/741.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/742.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/743.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/744.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/745.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/746.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/748.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/749.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/75.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/751.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/752.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/753.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/754.jpg,data/lora/train/images/spotted_00156.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",ec56cfbf91089dfb71410c89f0d5d283b2ca2cb85d8d25003c8c5fdeea9a0099,227,227,True,
data/processed/train/spotted/755.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/757.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/758.jpg,data/lora/train/images/spotted_00157.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",90981ce5e5145cee97628d4d1cef01604129d58c7812f9259aa3e618c52d2398,227,227,True,
data/processed/train/spotted/76.jpg,data/lora/train/images/spotted_00158.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",bf1045027cd32b2c391c14964082dccec5d89aeeecb9b7486ca9d6e242c5689d,227,227,True,
data/processed/train/spotted/761.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/762.jpg,data/lora/train/images/spotted_00159.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",b87bdc4f43af719b29ba672bad09267074c1786f62c61cf0525a4b9ba9e25552,227,227,True,
data/processed/train/spotted/765.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/767.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/768.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/769.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/77.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/770.jpg,data/lora/train/images/spotted_00160.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",9ef136af859cd688939833fbfcdf5e566bafc01751998e0a53dedfe9b9d565c5,227,227,True,
data/processed/train/spotted/771.jpg,data/lora/train/images/spotted_00161.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",08c1150ef493d3d7f6ddc3c6b97826b4cc71c5e784df9deeb640e65a7bf35016,227,227,True,
data/processed/train/spotted/772.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/773.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/774.jpg,data/lora/train/images/spotted_00162.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",efd0d1edc3e7778a45e6e03dd83aea52fc7b3c5d733326ec970d7928cebd6bf2,227,227,True,
data/processed/train/spotted/775.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/776.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/777.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/779.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/78.jpg,data/lora/train/images/spotted_00163.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",3a70a2f3667af46fa69b59ed397c946e4d47cc7d88ada8835251cc3f9d67f5d4,227,227,True,
data/processed/train/spotted/780.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/781.jpg,data/lora/train/images/spotted_00164.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",ec64b3c0df0bc2a9dacfe925ab872c75e5df588e6a76d09a324b17a0d3f34297,227,227,True,
data/processed/train/spotted/782.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/783.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/784.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/785.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/786.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/787.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/788.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/789.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/790.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/791.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/792.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/793.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/795.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/796.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/797.jpg,data/lora/train/images/spotted_00165.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",022a6f7d5d32cabadd08aa5bfae43dcb6d4bfe1a2228131607d05122086bb618,227,227,True,
data/processed/train/spotted/798.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/8.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/80.jpg,data/lora/train/images/spotted_00166.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",20042203b49f1dd8eacb792d83e025c3defbe3612bcbcd91a3d9904cf0ca35f2,227,227,True,
data/processed/train/spotted/800.jpg,data/lora/train/images/spotted_00167.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",e2ef448f371140dd4d77fb069f2a6ed781c014a2323c0d7b87fab76283235b6b,227,227,True,
data/processed/train/spotted/801.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/803.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/804.jpg,data/lora/train/images/spotted_00168.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",40cdf297fb7ca7cbba138e8e5a1139d2e421b54568289cfce2549d84a044d68d,227,227,True,
data/processed/train/spotted/805.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/806.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/807.jpg,data/lora/train/images/spotted_00169.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",e8331efcdb35a44a79950df724b25e47d4c97b7f6670359a43774beb3c3b55b3,227,227,True,
data/processed/train/spotted/808.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/809.jpg,data/lora/train/images/spotted_00170.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",282799ab3b6b91f4c49db0e1e766f482de3bea6a0504f6c5dee085aa92e247a6,227,227,True,
data/processed/train/spotted/81.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/811.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/812.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/813.jpg,data/lora/train/images/spotted_00171.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",b617fe327abf7cf82d2dbc5c4d8b6aa73208cebf30824e510db7e40a679609c1,227,227,True,
data/processed/train/spotted/814.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/815.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/816.jpg,data/lora/train/images/spotted_00172.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",b379e0c4ec6075d141366b5129ac6c18525af12799a62917119f973f2a9b3b84,227,227,True,
data/processed/train/spotted/817.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/818.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/819.jpg,data/lora/train/images/spotted_00173.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",885e47e94acf4f537efef7b15d9f8434be2d3246e04cd9e7f1f76731505c7cd4,227,227,True,
data/processed/train/spotted/82.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/820.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/822.jpg,data/lora/train/images/spotted_00174.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",c59d63239897372e87c43c21d2d987c1a04c0b846db619dc7ed6132b1ae80eac,227,227,True,
data/processed/train/spotted/824.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/826.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/827.jpg,data/lora/train/images/spotted_00175.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",8ffe977aeb146e2cb0a35c2d52c0a2ce64c33fd57387b5ab72e634362a7f9154,227,227,True,
data/processed/train/spotted/828.jpg,data/lora/train/images/spotted_00176.jpg,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",a7d61da752af05ed748cabd4eb405348f5cbabdfb0c9c82ab58b839dfc2c51ce,227,227,True,
data/processed/train/spotted/83.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
data/processed/train/spotted/831.jpg,,spotted,"photo of a soyseed soybean seed, spotted visual surface pattern, centered inspection photography",,,,False,not_selected_seed_limit
