image_id,source_path,processed_path,label,split,sha256,is_synthetic,exclusion_status
immature_129,data/raw/soybean_seeds/immature/129.jpg,data/processed/test/immature/129.jpg,immature,test,9477fd2b8a25bdb55a664e7faa62a6dc75bbe8b377c74305a89357f2862362a8,False,included
immature_13,data/raw/soybean_seeds/immature/13.jpg,,immature,excluded,6e3969fcc58dfc0ad4646efc247c6c2b3877b09d41699e87aebd38b14711a92e,False,excluded
immature_130,data/raw/soybean_seeds/immature/130.jpg,data/processed/train/immature/130.jpg,immature,train,02cd568d68769ad5642a885608090ca5cbdbbae6868dfe18a5f38c3b090095bb,False,included
immature_131,data/raw/soybean_seeds/immature/131.jpg,data/processed/train/immature/131.jpg,immature,train,55cdfd3a923f23901753ee830cb1e98265b2abcf24d645ce87c55f758404488b,False,included
immature_132,data/raw/soybean_seeds/immature/132.jpg,data/processed/test/immature/132.jpg,immature,test,a11d6f33ae89491da6971f5631b5c3b12e7bf571e5d0690ae381279bcff5c11c,False,included
immature_133,data/raw/soybean_seeds/immature/133.jpg,data/processed/test/immature/133.jpg,immature,test,e1ebcc8c14d5e50851e7a05cb095af62bac935aa3291c4b606fd2bc87e5b8000,False,included
immature_134,data/raw/soybean_seeds/immature/134.jpg,data/processed/train/immature/134.jpg,immature,train,63fc2061df5a3d2a5c1f3f1207c19d1c86a7a362919fb03332a0e90f4c1d183f,False,included
immature_135,data/raw/soybean_seeds/immature/135.jpg,data/processed/train/immature/135.jpg,immature,train,9bf2802b583b642c9cb12a35061e89749f2cc5ad99caf6abbc89f6614bc730a3,False,included
immature_136,data/raw/soybean_seeds/immature/136.jpg,data/processed/train/immature/136.jpg,immature,train,48c1a3c381541096ed40b07e624c6a0c5f5b059d96d83d56ef01818739a4ddef,False,included
immature_137,data/raw/soybean_seeds/immature/137.jpg,data/processed/train/immature/137.jpg,immature,train,201cd6cf0b9744917bc951d6bd5d0f72cca86331f11c192f0df8a78cb3ad1846,False,included
immature_138,data/raw/soybean_seeds/immature/138.jpg,data/processed/train/immature/138.jpg,immature,train,1f9cc79d0fa55e7459302f74d76b049cd3d4419c04cd0bdd024cdb31ca601b50,False,included
immature_139,data/raw/soybean_seeds/immature/139.jpg,data/processed/validation/immature/139.jpg,immature,validation,b2c9118ce11e3630e6881ba4eefd7a4dba93011f374ac75b7e0e4783f392d17c,False,included
immature_14,data/raw/soybean_seeds/immature/14.jpg,data/processed/train/immature/14.jpg,immature,train,3b5105e57b662999bba1e5ce4b3064ddfd7dbe82f3e58c86263a8dfb759741f5,False,included
immature_140,data/raw/soybean_seeds/immature/140.jpg,data/processed/train/immature/140.jpg,immature,train,53f886fdb6d8c501029cc25e13cdf2b84770e6427aa174e3366caaf0f46aa1b9,False,included
immature_141,data/raw/soybean_seeds/immature/141.jpg,data/processed/train/immature/141.jpg,immature,train,a7e48214d12a0b9b964aa0f138c60f066bb050710da4085776c83104ea98c0a6,False,included
immature_142,data/raw/soybean_seeds/immature/142.jpg,data/processed/train/immature/142.jpg,immature,train,59be1bb14e0bc2400875be5cb7d889f61a5a2e0e8fb09ac071db03b73347d12a,False,included
immature_143,data/raw/soybean_seeds/immature/143.jpg,data/processed/train/immature/143.jpg,immature,train,1d9b66caee6d706356b5d1b3db622715ab11c1bb12d0731299c410286c2064e7,False,included
immature_144,data/raw/soybean_seeds/immature/144.jpg,data/processed/train/immature/144.jpg,immature,train,bb520af617f8ad8eee785084a39575d3a8327b80f97df0fcbe536f7f897a688b,False,included
immature_145,data/raw/soybean_seeds/immature/145.jpg,data/processed/train/immature/145.jpg,immature,train,35bcc35820e3c8458083bbaddc3ffb92fdc06c588ab61fc7e12efc51326ca9ed,False,included
immature_146,data/raw/soybean_seeds/immature/146.jpg,data/processed/test/immature/146.jpg,immature,test,332186c0f56c684e9537a3bd0d3b18dbb545837ec3e83e0e5792216fd06b1bf5,False,included
immature_147,data/raw/soybean_seeds/immature/147.jpg,data/processed/train/immature/147.jpg,immature,train,af3b2d8687a2244e4922a9c595c167cce9975af2ccafa95bedf95076044e24bf,False,included
immature_148,data/raw/soybean_seeds/immature/148.jpg,data/processed/train/immature/148.jpg,immature,train,ef2e88e08e9dcee3317457539b690da544da23ee3320846abdc53382b98285b5,False,included
immature_149,data/raw/soybean_seeds/immature/149.jpg,data/processed/train/immature/149.jpg,immature,train,88fdaa409ebccd45eee43f878139e50c51dcda18f9e014c358566e803376aa7f,False,included
immature_15,data/raw/soybean_seeds/immature/15.jpg,data/processed/train/immature/15.jpg,immature,train,6e6fff00aee5fdb9187a515d8d590b217a59a2143de9267716fd13541e795a7a,False,included
immature_150,data/raw/soybean_seeds/immature/150.jpg,data/processed/validation/immature/150.jpg,immature,validation,76e400eee1c57cec521e24f8ee1ea43a378e58e98696c93d493e24ac9af00315,False,included
immature_151,data/raw/soybean_seeds/immature/151.jpg,data/processed/validation/immature/151.jpg,immature,validation,f58d59a133da34999d2519500672fbfbbf3b6ca564b2850cabeecfbfa3f96bb7,False,included
immature_152,data/raw/soybean_seeds/immature/152.jpg,data/processed/train/immature/152.jpg,immature,train,71640c1ba831436b0f8842f400a0520dd3a80306832345b81175fd6798847c70,False,included
immature_153,data/raw/soybean_seeds/immature/153.jpg,data/processed/train/immature/153.jpg,immature,train,3d8983f99d269d7d2e4f5435af1e7af45dbd3942220436b1e0764b42cc592a0a,False,included
immature_154,data/raw/soybean_seeds/immature/154.jpg,data/processed/train/immature/154.jpg,immature,train,2a75672253aa9375a80abace7a5dc8103663cd43e1d85ff4d37564d96eba5305,False,included
immature_155,data/raw/soybean_seeds/immature/155.jpg,data/processed/train/immature/155.jpg,immature,train,cfe9420147405a4ab9d41c1cfde286c49a105a4aef51ebc3b4ec5b5a96df4faa,False,included
immature_156,data/raw/soybean_seeds/immature/156.jpg,data/processed/train/immature/156.jpg,immature,train,a1f52dbbb643b012c4cd5573bd65d8dd1e0a6ae3a4d17f3b6d9baf24285596f6,False,included
immature_157,data/raw/soybean_seeds/immature/157.jpg,data/processed/test/immature/157.jpg,immature,test,2f13eff149944f9aa1c95bf0e58a2779b9f9c0adae916268fa1a6be3acec6059,False,included
immature_158,data/raw/soybean_seeds/immature/158.jpg,data/processed/train/immature/158.jpg,immature,train,e88d073bf18ae83d31e6a9c04698f6cf376279235c72c4a0a04099c8df74353e,False,included
immature_159,data/raw/soybean_seeds/immature/159.jpg,data/processed/train/immature/159.jpg,immature,train,8c053c148bac9a6bd5716a4f21e770e1a3a152aac7536934ec092ae6dcd8c5ce,False,included
immature_16,data/raw/soybean_seeds/immature/16.jpg,data/processed/train/immature/16.jpg,immature,train,1dbe27c8a7bc9943e799b4b2b943ec800653a08468a5894f749f1996c10be1d0,False,included
immature_160,data/raw/soybean_seeds/immature/160.jpg,data/processed/train/immature/160.jpg,immature,train,f4abefa7ed70fa434c30a93fa5ba3f13dc69c9310b23c709d297da868001b2ae,False,included
immature_161,data/raw/soybean_seeds/immature/161.jpg,data/processed/train/immature/161.jpg,immature,train,0ead887e90f898dd652ef862119b280c9bc31fc3171e5becb9fd8ccfb150e821,False,included
immature_162,data/raw/soybean_seeds/immature/162.jpg,data/processed/train/immature/162.jpg,immature,train,1fd4d29051bc9d78c1516a2470ec053250aaff64b56a37252b49e680e7a450de,False,included
immature_163,data/raw/soybean_seeds/immature/163.jpg,data/processed/train/immature/163.jpg,immature,train,fd164d8ffdd29df2014aecfa16008136f35e3e224a6c99e15266276e2b164a41,False,included
immature_164,data/raw/soybean_seeds/immature/164.jpg,data/processed/train/immature/164.jpg,immature,train,fbf78737cf123965320c3a8bf9af5e959525f4c530bf686fd2049e79665b4f85,False,included
immature_165,data/raw/soybean_seeds/immature/165.jpg,data/processed/train/immature/165.jpg,immature,train,36c0ce7de82fc3052eab77c3d0aac80cc1f249b55fa6e75baa7f79e76beea8ab,False,included
immature_166,data/raw/soybean_seeds/immature/166.jpg,data/processed/validation/immature/166.jpg,immature,validation,6e8d3eff2cc66bfdfcc3f1538fd255c70d77297020cc7352778cb51ffe043f84,False,included
immature_167,data/raw/soybean_seeds/immature/167.jpg,data/processed/train/immature/167.jpg,immature,train,1f23ee702bf1d21679f5b579fc4dfdba43cf3117cb5ce0ad2da96373007da4e3,False,included
immature_168,data/raw/soybean_seeds/immature/168.jpg,data/processed/test/immature/168.jpg,immature,test,f94626f0e424302e649ead8ffe155f115b8d894f3c1e4d8689b76713238b471b,False,included
immature_169,data/raw/soybean_seeds/immature/169.jpg,data/processed/train/immature/169.jpg,immature,train,c492b464c4fda8ae6294877b90f96021a1a4773bae6c95b68a72866fd16d5e72,False,included
immature_17,data/raw/soybean_seeds/immature/17.jpg,data/processed/train/immature/17.jpg,immature,train,f0bd33ce4603c84e6d6c6b19f3d74a9ff7493e27c76c1c06c6f714949a77948e,False,included
immature_170,data/raw/soybean_seeds/immature/170.jpg,data/processed/validation/immature/170.jpg,immature,validation,561a574c7ac20d7c85ca44d439ea34388105787bc969e6af0cce414d4f5413ce,False,included
immature_171,data/raw/soybean_seeds/immature/171.jpg,data/processed/train/immature/171.jpg,immature,train,41602bb67cc67dcee63ef9d033fc219a39dbdc4683f32792b8722c4c9ddffd44,False,included
immature_172,data/raw/soybean_seeds/immature/172.jpg,data/processed/test/immature/172.jpg,immature,test,2b99ae8c836b8ccf47fad3a28b8c6e80a1cb3f917e871792525809e3babf581d,False,included
immature_173,data/raw/soybean_seeds/immature/173.jpg,data/processed/train/immature/173.jpg,immature,train,a9b285027219ca9771cd8d67e630b8ae965ea792b0ca6da74ac6f12bb0a55cf3,False,included
immature_174,data/raw/soybean_seeds/immature/174.jpg,data/processed/validation/immature/174.jpg,immature,validation,b5b3ebe7fecd52d4463e20ed0553406e625f5abd27b0601ae431e7ef677f9469,False,included
immature_175,data/raw/soybean_seeds/immature/175.jpg,data/processed/train/immature/175.jpg,immature,train,f199e418d3bd1b4d6319e8c72d10a81033099a98725e6a85d5ef99becd17d698,False,included
immature_176,data/raw/soybean_seeds/immature/176.jpg,data/processed/train/immature/176.jpg,immature,train,ce3f602f7510118197c145581c95d5ddd526f264830d1d67bf24e5100059e25e,False,included
immature_177,data/raw/soybean_seeds/immature/177.jpg,data/processed/validation/immature/177.jpg,immature,validation,31c3f04ea6ef4747f5c51489dc0be4303289467d0c4c979926e06ed6d4e75a3a,False,included
immature_178,data/raw/soybean_seeds/immature/178.jpg,data/processed/train/immature/178.jpg,immature,train,4a29683b1251c13ab20d382e8aa82998e26ac467ce4f7521c6f34786aa7513e1,False,included
immature_179,data/raw/soybean_seeds/immature/179.jpg,data/processed/train/immature/179.jpg,immature,train,547f57c7bb0fc1a0a63e2ae2e1c7ba7ceea25d78bdbf471686a61cc011a17524,False,included
immature_18,data/raw/soybean_seeds/immature/18.jpg,data/processed/train/immature/18.jpg,immature,train,0bc7a3924994d0f1e3f6bee84333c332335ec7543df3964c01ec42a3963c6dc0,False,included
immature_180,data/raw/soybean_seeds/immature/180.jpg,data/processed/test/immature/180.jpg,immature,test,da7254e11692d3b48651723f24d6dd729d2d591f59eab07459f3d466d4ab58d4,False,included
immature_181,data/raw/soybean_seeds/immature/181.jpg,data/processed/train/immature/181.jpg,immature,train,ba6bebc64569dc2f920141d6900233786d59ee70487c26f156ba6b29d19c8dab,False,included
immature_182,data/raw/soybean_seeds/immature/182.jpg,data/processed/train/immature/182.jpg,immature,train,bd6752419919b0faf0ddc407d86174c337df3b80e5ab36123dba0fa7c5277c90,False,included
immature_183,data/raw/soybean_seeds/immature/183.jpg,data/processed/validation/immature/183.jpg,immature,validation,29159d3b50d0439daa1965b057d9a4f6b79227a1eb44759a60ef395ca10b6036,False,included
immature_184,data/raw/soybean_seeds/immature/184.jpg,data/processed/train/immature/184.jpg,immature,train,64767bb03a740ddde397c1ff2f40d15e7e8d2b8b558d5a2be1402b7dbc1d345d,False,included
immature_185,data/raw/soybean_seeds/immature/185.jpg,data/processed/train/immature/185.jpg,immature,train,abb29b57f527aac444a233c74d88adb7fc51ae7f6cf3bc33143e30c75cda6cc4,False,included
immature_186,data/raw/soybean_seeds/immature/186.jpg,data/processed/train/immature/186.jpg,immature,train,4dffd73529b7281e0cae0421bf878e51ed24e11b9fdb512991ccb983599a2f6c,False,included
immature_187,data/raw/soybean_seeds/immature/187.jpg,data/processed/train/immature/187.jpg,immature,train,12879bfe3b5f321d511728fc3834ac5ab9c37fca980d5c567ae27af7b3a1fef9,False,included
immature_188,data/raw/soybean_seeds/immature/188.jpg,data/processed/train/immature/188.jpg,immature,train,a552d7f5e60971e95a1564358ae83d582daceb3360f0a4946e34bc59a8c5fdc2,False,included
immature_189,data/raw/soybean_seeds/immature/189.jpg,data/processed/train/immature/189.jpg,immature,train,c579276c34d75221649f415875900e964c65804ebe8ae09f102eb5e5f550b4e9,False,included
immature_19,data/raw/soybean_seeds/immature/19.jpg,data/processed/train/immature/19.jpg,immature,train,0ac9ff31de69e6bd6a94a44d54ee8e18f992385dfbe001f219f58834612e4165,False,included
immature_190,data/raw/soybean_seeds/immature/190.jpg,data/processed/train/immature/190.jpg,immature,train,bef065e40ef9312000cfe9dcd11e65b04c5f32b07cf6e4679ec96d33ded7cf17,False,included
immature_191,data/raw/soybean_seeds/immature/191.jpg,data/processed/test/immature/191.jpg,immature,test,ec9f907e8d626b419eb93883e1d43b6af9928dd28d871576520043625a3e4773,False,included
immature_192,data/raw/soybean_seeds/immature/192.jpg,data/processed/test/immature/192.jpg,immature,test,25298ac56b6fa177a5ae60fe0f7cf72391bc60532c955a2753ab119fe060506a,False,included
immature_193,data/raw/soybean_seeds/immature/193.jpg,data/processed/train/immature/193.jpg,immature,train,f8dbcf91ca492ce617db80ca25cc3f93ef1037e0a1348d7cb82d56f8718db767,False,included
immature_194,data/raw/soybean_seeds/immature/194.jpg,data/processed/train/immature/194.jpg,immature,train,823c354d95e8f28ddfd0022cd1244da48de7709a245bab0b0bb9632a9ff8d55b,False,included
immature_195,data/raw/soybean_seeds/immature/195.jpg,data/processed/train/immature/195.jpg,immature,train,21b27efea51908ff8a8bc16436da6cb7877a849abfdf47a3a9665d9423855ba5,False,included
immature_196,data/raw/soybean_seeds/immature/196.jpg,data/processed/train/immature/196.jpg,immature,train,b4751852530897857fbcdbdb961ab2bf89fd87c0896ab79f7494403180559838,False,included
immature_197,data/raw/soybean_seeds/immature/197.jpg,data/processed/train/immature/197.jpg,immature,train,8b2b34f3b2037eecdde51334ce09af543e319438e298b680aabd83fc80dd41a6,False,included
immature_198,data/raw/soybean_seeds/immature/198.jpg,data/processed/validation/immature/198.jpg,immature,validation,85745d300655d2f59e478958e5cfa9ca05ba9bbb451f8fe2ffe388d417d523f9,False,included
immature_199,data/raw/soybean_seeds/immature/199.jpg,data/processed/train/immature/199.jpg,immature,train,a0859a5bdfa278cb79a9f5877f33a565e95cacc44b91de1627ad1b2fc5d4ef74,False,included
immature_2,data/raw/soybean_seeds/immature/2.jpg,data/processed/train/immature/2.jpg,immature,train,bfebba3d52da4df3b95ef3b9a62efb034a54662f52036aaf614fc84d5d39b256,False,included
immature_20,data/raw/soybean_seeds/immature/20.jpg,data/processed/train/immature/20.jpg,immature,train,c6d90491c03752e6ce4e782133b0c7e043139bb994733b9663f2b9abf3a07ac5,False,included
immature_200,data/raw/soybean_seeds/immature/200.jpg,data/processed/train/immature/200.jpg,immature,train,9edfc4553b3336a667cfe97fd816503a71ad7f9ec2a57b16d26ada3507da7be1,False,included
immature_201,data/raw/soybean_seeds/immature/201.jpg,data/processed/train/immature/201.jpg,immature,train,17dd744eb0e0d75aa719b198853611812f34d558820bc14f7586b53279be05f9,False,included
immature_202,data/raw/soybean_seeds/immature/202.jpg,data/processed/train/immature/202.jpg,immature,train,3a4fb00f8e19e14a3cd771137d293945293490d6ef2b0519d57ae00222a40bce,False,included
immature_203,data/raw/soybean_seeds/immature/203.jpg,data/processed/train/immature/203.jpg,immature,train,7c83ce261415260bad58e4e4052f60386c6b9d47c7b60416118565289aeccc4b,False,included
immature_204,data/raw/soybean_seeds/immature/204.jpg,data/processed/train/immature/204.jpg,immature,train,fca249f598729f46a438e889c15f185460cdc94475434cbd854375de50893bff,False,included
immature_205,data/raw/soybean_seeds/immature/205.jpg,data/processed/train/immature/205.jpg,immature,train,7f78639b52394ea5a92d58e366054933181209db61b4bbadbc4be58fb6deb2f0,False,included
immature_206,data/raw/soybean_seeds/immature/206.jpg,data/processed/train/immature/206.jpg,immature,train,d1fc188a0430b70b864987b40be1b9cbfb611c388e2847ca756a5270d0eeb709,False,included
immature_207,data/raw/soybean_seeds/immature/207.jpg,data/processed/test/immature/207.jpg,immature,test,95945d08f6f9f513d59f9755f958601f08edf8611fbe95c1586711487cec1250,False,included
immature_208,data/raw/soybean_seeds/immature/208.jpg,data/processed/train/immature/208.jpg,immature,train,e7dbc479b671c50456425f19f2a717482e99a895b277db8b7038f5591860e53c,False,included
immature_209,data/raw/soybean_seeds/immature/209.jpg,data/processed/validation/immature/209.jpg,immature,validation,b6bdfb6a0ff3d8f2fa289f5231b419eb75126954fb446e4e47270c53feb69363,False,included
immature_21,data/raw/soybean_seeds/immature/21.jpg,data/processed/train/immature/21.jpg,immature,train,b10e64eab1c8ee1b37668854f2e0e04538107700c4232e9ced9eacbb956480a7,False,included
immature_210,data/raw/soybean_seeds/immature/210.jpg,data/processed/train/immature/210.jpg,immature,train,6335547fc6e9040f573372309b11debc66280d9c1b3ad984c20692d24145dea4,False,included
immature_211,data/raw/soybean_seeds/immature/211.jpg,data/processed/train/immature/211.jpg,immature,train,5db6c1ea778c924428d1e30ec1172a778c7b2bc8b484afc061cac8419165538c,False,included
immature_212,data/raw/soybean_seeds/immature/212.jpg,data/processed/test/immature/212.jpg,immature,test,a6c8b253e93ece9103b397b420269aee9a4a0aab06f443868ea4b675b736d04a,False,included
immature_213,data/raw/soybean_seeds/immature/213.jpg,data/processed/train/immature/213.jpg,immature,train,31ec2f3f316c9b0d46c9d986efa391742d3098a2caea44bbcc23e72e10a36266,False,included
immature_214,data/raw/soybean_seeds/immature/214.jpg,data/processed/train/immature/214.jpg,immature,train,b62cb402450bc0a6f1b724616192a3a09916cd04c89b1ff9d1863ed97b28f950,False,included
immature_215,data/raw/soybean_seeds/immature/215.jpg,data/processed/train/immature/215.jpg,immature,train,111ab43305ebb7ca62650f0d035a4b7a975775d1fd88944089d3b8a80ff054bc,False,included
immature_216,data/raw/soybean_seeds/immature/216.jpg,data/processed/test/immature/216.jpg,immature,test,e2c7179022fe4a3c80a3a91e452e72b3af2915a9c14fffb01f556f903b660925,False,included
immature_217,data/raw/soybean_seeds/immature/217.jpg,data/processed/train/immature/217.jpg,immature,train,b60aad3df7fe20b5c2072aa4419b9a5bfb63bbea685abdb0f74ee051aa12882b,False,included
immature_218,data/raw/soybean_seeds/immature/218.jpg,data/processed/test/immature/218.jpg,immature,test,6f9e686a972324c566b83468976584e018eb20e811f0e3e702526cda0dc58f1c,False,included
immature_219,data/raw/soybean_seeds/immature/219.jpg,data/processed/train/immature/219.jpg,immature,train,099bf697d6ca434a65c12f592da069070610fca6545967225a917c45ba960a6c,False,included
immature_22,data/raw/soybean_seeds/immature/22.jpg,data/processed/train/immature/22.jpg,immature,train,6c2d35ba09c81d2e4eb97ad728e179a002550747cf2839406b5cb2899e9bb596,False,included
immature_220,data/raw/soybean_seeds/immature/220.jpg,data/processed/train/immature/220.jpg,immature,train,520da52ebb3357d62944dacf37de671feb2a55fd0e8b96095c8864fd820f3c9d,False,included
immature_221,data/raw/soybean_seeds/immature/221.jpg,data/processed/train/immature/221.jpg,immature,train,ac47775a89d2493d4ff034d856476b2c7023d6c6596c1abaacf424773eb21d2c,False,included
immature_222,data/raw/soybean_seeds/immature/222.jpg,data/processed/train/immature/222.jpg,immature,train,14903487b1ac64ad89cbfac73d88b996c23d1af7ee26580f89e2186ea8e4665d,False,included
immature_223,data/raw/soybean_seeds/immature/223.jpg,data/processed/train/immature/223.jpg,immature,train,9a2ea7f177e8828de2b9f4208b3672c0ea7ef8ed5ba7c43bf5abb40c39bc5b47,False,included
immature_224,data/raw/soybean_seeds/immature/224.jpg,data/processed/validation/immature/224.jpg,immature,validation,9789d997d2d844b00100a59b50a9c5b4fd757b3c7b4b250fe0cf0e4514cfa0f2,False,included
immature_225,data/raw/soybean_seeds/immature/225.jpg,data/processed/validation/immature/225.jpg,immature,validation,6036d4f4632afb213dfd6a8a18df4fc3f51b0e287c449a5e46219ef6d4f8abdc,False,included
immature_226,data/raw/soybean_seeds/immature/226.jpg,data/processed/test/immature/226.jpg,immature,test,c719a76e6f203ce89908015dff220872801357d3456642da6b536b170a8736c6,False,included
immature_227,data/raw/soybean_seeds/immature/227.jpg,data/processed/train/immature/227.jpg,immature,train,cdaf4d71467eb1366feb2e9da5c5bb6cfe85fa2edf8e4a483edf839095b61989,False,included
immature_228,data/raw/soybean_seeds/immature/228.jpg,data/processed/train/immature/228.jpg,immature,train,4bbf78e278b1d12f8bd4eeffaee9f27f2753de1fb16d1c89b87b38107b328fd4,False,included
immature_229,data/raw/soybean_seeds/immature/229.jpg,data/processed/train/immature/229.jpg,immature,train,7ac2da7d052a01791b07fc5df6ec0e9b3a887adaf23aa3f01954df271e019415,False,included
immature_23,data/raw/soybean_seeds/immature/23.jpg,data/processed/train/immature/23.jpg,immature,train,83535d55bd8b5f6d158cdada0108e854fa8b39a8979c62cc9310357d8fcf0e1a,False,included
immature_230,data/raw/soybean_seeds/immature/230.jpg,data/processed/train/immature/230.jpg,immature,train,889d990499a5a293ea7cf261b4acacf15d388c4199281704519f6c8b55f1a77b,False,included
immature_231,data/raw/soybean_seeds/immature/231.jpg,data/processed/train/immature/231.jpg,immature,train,f06f3a57340ec8c6bbe6a108bc060f909f600a6b88de9ecba7e0bbffb08240e0,False,included
immature_232,data/raw/soybean_seeds/immature/232.jpg,data/processed/train/immature/232.jpg,immature,train,53878474da772598a1621a29870e20f394331eb76bfeb3dc95ec2b0e1298bd11,False,included
immature_233,data/raw/soybean_seeds/immature/233.jpg,data/processed/train/immature/233.jpg,immature,train,41c9f8f9a786c89962388476fcd385496e64270ab0cc3f3b90fffbad8e7bce9f,False,included
immature_234,data/raw/soybean_seeds/immature/234.jpg,data/processed/test/immature/234.jpg,immature,test,5a3232361875ec5ace53a4b5b42cfa0fba70553528da6d88c9a070dc5ea6c415,False,included
immature_235,data/raw/soybean_seeds/immature/235.jpg,data/processed/test/immature/235.jpg,immature,test,6788572c61015754ebd079b519ec371f5faff8807335a0c6a95017dbf69de22e,False,included
immature_236,data/raw/soybean_seeds/immature/236.jpg,data/processed/validation/immature/236.jpg,immature,validation,b9bb3d70d759f439d3b13fdc3306c67acb7535415aedef888753ff044a5b316c,False,included
immature_237,data/raw/soybean_seeds/immature/237.jpg,data/processed/train/immature/237.jpg,immature,train,6fc529898ceb2ef6abb67f6bdc2309e2799a0ab5f8e401918e4b54259995b3d0,False,included
immature_238,data/raw/soybean_seeds/immature/238.jpg,data/processed/train/immature/238.jpg,immature,train,9898f1179f530c793627629634ae3f41a844c11e918b013e7db528f699490961,False,included
immature_239,data/raw/soybean_seeds/immature/239.jpg,data/processed/test/immature/239.jpg,immature,test,2fe383ea2e84c99dad47de3657eb5a1d718204b8c7741edc5ee844a5ecd0a412,False,included
immature_24,data/raw/soybean_seeds/immature/24.jpg,data/processed/train/immature/24.jpg,immature,train,48cbd4845fd7f65ad8cca8c409af1d0282c07b1cb1007d6d130f56afbc9cfe79,False,included
immature_240,data/raw/soybean_seeds/immature/240.jpg,data/processed/train/immature/240.jpg,immature,train,77db47878d02d6538af764e905a06705e57f495bd21a447321b39ebb9754ea0b,False,included
immature_241,data/raw/soybean_seeds/immature/241.jpg,data/processed/train/immature/241.jpg,immature,train,b1070678f2b2ae92d6381a51119b1da6f56202623ab5342e0f1c158abf22bc34,False,included
immature_242,data/raw/soybean_seeds/immature/242.jpg,data/processed/validation/immature/242.jpg,immature,validation,86d4796677271a8e5ea82fe7b6f637dc0a95512c2b11c8e631f2a49c0c2038aa,False,included
immature_243,data/raw/soybean_seeds/immature/243.jpg,data/processed/train/immature/243.jpg,immature,train,bb66290357352e0dbffddd72c5b81a21c2fcc94100ad8df6434af525dbe7d305,False,included
immature_244,data/raw/soybean_seeds/immature/244.jpg,data/processed/train/immature/244.jpg,immature,train,49fe6bcdaf88e5961c55ce79e19c9b58e8851b0ed91732904143ceb007345572,False,included
immature_245,data/raw/soybean_seeds/immature/245.jpg,data/processed/train/immature/245.jpg,immature,train,8319289e5eb9fa7f4fa1f810e53260e62728ebe5b0ab7f8bccd20778078a4679,False,included
immature_246,data/raw/soybean_seeds/immature/246.jpg,data/processed/train/immature/246.jpg,immature,train,ab4fd71532d57de5aec9666dba4792607f88534b64325bef29a5e55ac411d8d8,False,included
immature_247,data/raw/soybean_seeds/immature/247.jpg,data/processed/train/immature/247.jpg,immature,train,12c68c15341906ad52648dc0bacac6bc9ad08e1f64e965044aac22e684be3774,False,included
immature_248,data/raw/soybean_seeds/immature/248.jpg,data/processed/train/immature/248.jpg,immature,train,7107553606e87a80146528cddf995bfe1dffa751678e699635554445fe055ddb,False,included
immature_249,data/raw/soybean_seeds/immature/249.jpg,data/processed/train/immature/249.jpg,immature,train,785e86e856053d1caea1c52abed0d51ed27dde6326279b0da5f04ce483afdbc6,False,included
immature_25,data/raw/soybean_seeds/immature/25.jpg,data/processed/train/immature/25.jpg,immature,train,2d3f41d78ebf1a1bebf7049dcd446303019226a405c85086ff15fff324746cc7,False,included
immature_250,data/raw/soybean_seeds/immature/250.jpg,data/processed/train/immature/250.jpg,immature,train,3297bea176fbbfa18aa730f927ddbb13e26dd41333bda1ceb8d3b8270aa16d69,False,included
immature_251,data/raw/soybean_seeds/immature/251.jpg,data/processed/train/immature/251.jpg,immature,train,7e77d346cb3e9651e372d8abef2f71ee7ff25a340f6fd9b687ba49fa3e730833,False,included
immature_252,data/raw/soybean_seeds/immature/252.jpg,data/processed/test/immature/252.jpg,immature,test,037a14f5a061c65eb7785d6b8a70ba97f69e4472aae3c7be069d1872b8699a84,False,included
immature_253,data/raw/soybean_seeds/immature/253.jpg,data/processed/train/immature/253.jpg,immature,train,a67c32450d34a12c94b97cfafcb1d390e7ac54d81aec156ae91499bac0cb08bc,False,included
immature_254,data/raw/soybean_seeds/immature/254.jpg,data/processed/train/immature/254.jpg,immature,train,fc08c0599dc31ac2c66f2c69975102cdbbbf00e059b226baa5a1a615e4a1d183,False,included
immature_255,data/raw/soybean_seeds/immature/255.jpg,data/processed/test/immature/255.jpg,immature,test,52546adcd119e5dcb270425c2c9783a602a8e809309dd964d22c896e78cd67eb,False,included
immature_256,data/raw/soybean_seeds/immature/256.jpg,data/processed/validation/immature/256.jpg,immature,validation,13454cf181b4d3821143da57dddabf0fd86aa95aedb86bfada19a28edde68565,False,included
immature_257,data/raw/soybean_seeds/immature/257.jpg,data/processed/train/immature/257.jpg,immature,train,de6040f9cce302125f0a7105c43a273415e6cf4c648cfb21c563494807136fc9,False,included
immature_258,data/raw/soybean_seeds/immature/258.jpg,data/processed/train/immature/258.jpg,immature,train,9be89300f258f5a7cf135b38b229636c8bc6bed1319faac1f841b53d6de70719,False,included
immature_259,data/raw/soybean_seeds/immature/259.jpg,data/processed/train/immature/259.jpg,immature,train,952e44acd80bd430330c3a80bad946380355b3485213a94516314f8f759ca8b4,False,included
immature_26,data/raw/soybean_seeds/immature/26.jpg,data/processed/train/immature/26.jpg,immature,train,303b3d3650684507448c357674a3000f7aa4129e43ddb5cc5d8e0f111ba71266,False,included
immature_260,data/raw/soybean_seeds/immature/260.jpg,data/processed/train/immature/260.jpg,immature,train,e2af86c5d329b59ad72f4dd41058fbcdc24e4cee6751f313c159e42aaf8752e8,False,included
